IRIS,Libellé de l'IRIS,Commune ou ARM,Libellé commune ou ARM,Part des ménages fiscaux imposés (%),Taux de bas revenus déclarés au seuil de 60 % (%),1er quartile (€),Médiane (€),3e quartile (€),Écart inter-quartile rapporté à la médiane,1er décile (€),2e décile (€),3e décile (€),4e décile (€),6e décile (€),7e décile (€),8e décile (€),9e décile (€),Rapport interdécile D9/D1,S80/S20,Indice de Gini,Part des revenus d’activité (%),dont part des salaires et traitements (%),dont part des indemnités de chômage (%),dont part des revenus des activités non salariées (%),"Part des pensions, retraites et rentes (%)",Part des autres revenus (%),Note de précaution (voir onglet seuils)
IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP15,DEC_TP6015,DEC_Q115,DEC_MED15,DEC_Q315,DEC_EQ15,DEC_D115,DEC_D215,DEC_D315,DEC_D415,DEC_D615,DEC_D715,DEC_D815,DEC_D915,DEC_RD15,DEC_S80S2015,DEC_GI15,DEC_PACT15,DEC_PTSA15,DEC_PCHO15,DEC_PBEN15,DEC_PPEN15,DEC_PAUT15,DEC_NOTE15
751208011,Charonne 11,75120,Paris 20e Arrondissement,41,48.3,7222,12706,20464,1.04,2866,6562,8290,10216,16290,18886,22784,29132,10.2,10.1,0.38,67.7,61.9,4.3,1.5,31.0,1.3,0
751208012,Charonne 12,75120,Paris 20e Arrondissement,59,34.7,9832,17376,29188,1.11,4480,7986,11002,14022,21412,26612,32966,41778,9.3,12.2,0.42,80.9,70.9,5.7,4.3,15.3,3.8,0
751208013,Charonne 13,75120,Paris 20e Arrondissement,64,31.5,10066,20874,32446,1.07,3952,8544,11978,15760,24852,29712,36290,45720,11.6,12.8,0.41,81.7,73.9,4.4,3.4,15.1,3.2,0
751208014,Charonne 14,75120,Paris 20e Arrondissement,66,27.8,11030,21814,33948,1.05,5256,8900,13356,16846,26186,31504,38290,46890,8.9,11.6,0.41,80.0,71.9,4.3,3.7,15.1,5.0,0
751208015,Charonne 15,75120,Paris 20e Arrondissement,73,20.9,14946,28700,42290,0.95,7498,11492,18444,23346,33582,39166,46812,60534,8.1,10.1,0.39,81.5,73.5,3.3,4.7,14.0,4.5,0
751208016,Charonne 16,75120,Paris 20e Arrondissement,63,32.2,9240,20004,32416,1.16,3888,7302,11254,15812,24766,29336,36252,47512,12.2,15.4,0.44,85.3,74.1,4.2,7.0,11.1,3.6,0
751208017,Charonne 17,75120,Paris 20e Arrondissement,67,29.8,10074,22196,36316,1.18,4920,8024,12332,16149,26716,32370,41162,55712,11.3,14.0,0.44,77.0,67.6,3.6,5.8,19.0,4.0,0
751208018,Charonne 18,75120,Paris 20e Arrondissement,60,34.5,10032,17846,28952,1.06,5180,8632,11326,14682,21820,26424,31786,40970,7.9,9.8,0.39,83.9,75.3,6.0,2.6,14.1,2.0,0
751208019,Charonne 19,75120,Paris 20e Arrondissement,60,33.4,9878,18234,29001,1.05,5010,8288,11274,14526,22872,26608,32296,40592,8.1,10.2,0.39,75.8,69.1,4.3,2.4,22.1,2.1,0
751208020,Charonne 20,75120,Paris 20e Arrondissement,35,55.4,6518,11392,17832,0.99,2316,5136,7274,8990,13430,16000,19734,25320,10.9,12.0,0.39,71.6,64.3,5.7,1.6,27.7,0.7,0
751208021,Charonne 21,75120,Paris 20e Arrondissement,40,50.4,6554,12218,20094,1.11,3602,5636,7656,9896,15194,18172,22200,27872,7.7,10.6,0.39,73.4,66.7,5.5,1.2,25.4,1.2,0
751208022,Charonne 22,75120,Paris 20e Arrondissement,62,27.3,10940,19262,30536,1.02,5868,9778,12920,16162,23289,27904,34496,43046,7.3,9.0,0.39,69.8,63.9,3.7,2.3,26.1,4.0,0
751208023,Charonne 23,75120,Paris 20e Arrondissement,63,28.7,10914,20150,32588,1.08,5070,8988,12882,16526,24548,29542,36002,44986,8.9,11.6,0.40,81.1,71.9,4.7,4.5,15.5,3.4,0
751208024,Charonne 24,75120,Paris 20e Arrondissement,70,21.8,14122,24428,37068,0.94,7172,11322,16408,20679,28731,33558,40404,51526,7.2,9.2,0.37,73.3,66.0,3.5,3.8,23.4,3.3,0
751208025,Charonne 25,75120,Paris 20e Arrondissement,68,23.8,13244,23798,35638,0.94,6564,10812,14800,19442,28154,33060,38766,47322,7.2,8.8,0.37,83.2,76.1,4.2,2.9,14.2,2.6,0
751208026,Charonne 26,75120,Paris 20e Arrondissement,75,14.6,17708,27854,41804,0.87,9032,15850,19510,23920,32230,38242,45968,56146,6.2,7.8,0.37,77.1,69.5,3.8,3.9,18.3,4.5,0
760570102,Le Hamelet-Les Campeaux-Cite Lamarck,76057,Barentin,49,24.2,12618,18864,24980,0.66,7086,10868,13944,16336,21084,23586,26542,32734,4.6,6.1,0.31,70.5,65.7,3.7,1.0,27.2,2.4,0
760570103,Cite Badin-Centre Ville,76057,Barentin,43,31.1,10302,16416,22028,0.71,5182,9064,11942,14530,18606,20732,23816,28004,5.4,6.7,0.32,66.4,58.1,5.4,3.0,31.7,1.8,0
760570104,Boieldieu,76057,Barentin,68,10.7,17286,23292,30086,0.55,11808,16080,18698,21084,25672,28092,31674,37520,3.2,3.8,0.25,71.8,67.5,2.6,1.7,26.4,1.8,0
760570105,Lalizel,76057,Barentin,,,9286,17116,23490,0.83,4216,7576,10694,14156,19454,22047,25164,31152,7.4,8.6,0.34,71.7,64.9,5.2,1.6,27.2,1.1,0
761080101,Le Mont Fortin,76108,Bois-Guillaume,,,22670,32124,44306,0.67,15243,20548,24474,28196,36608,41070,48420,60244,4.0,5.7,0.34,68.1,56.2,1.7,10.3,24.0,7.8,0
761080102,l'Eglise,76108,Bois-Guillaume,77,,23512,34762,50196,0.77,16204,21066,25432,29955,38406,45882,55462,79039,4.9,6.4,0.36,54.5,39.9,1.5,13.1,35.3,10.2,0
761080104,La Breteque,76108,Bois-Guillaume,77,8.0,20928,31460,45128,0.77,13710,18428,23384,26937,35912,41732,49426,62338,4.5,5.9,0.33,69.3,58.2,1.9,9.2,24.0,6.7,0
761080105,Rue Herbeuse,76108,Bois-Guillaume,74,8.8,20716,30366,43854,0.76,13602,19010,22526,26386,34120,39902,47438,65230,4.8,6.3,0.35,69.9,57.2,2.2,10.6,22.9,7.1,0
761140101,Bolbec Ouest,76114,Bolbec,40,36.6,9516,15946,22194,0.80,4866,8308,10756,13350,18160,20380,24290,30114,6.2,7.8,0.34,66.6,60.4,4.5,1.7,32.1,1.3,0
761140102,Bolbec Nord,76114,Bolbec,43,30.0,11218,16760,22832,0.69,5520,9766,12308,14596,19180,21448,24234,29788,5.4,6.5,0.31,66.7,61.4,4.2,1.1,31.6,1.7,0
761140103,Bolbec Est,76114,Bolbec,40,37.7,7822,15508,22592,0.95,2958,6656,9812,12916,17898,20884,24314,29698,10.0,11.4,0.37,65.7,58.3,5.6,1.8,32.6,1.7,0
761140104,Bolbec Centre,76114,Bolbec,34,39.8,8644,14542,21056,0.85,2832,6996,9946,12398,17146,19442,22722,28026,9.9,11.2,0.37,63.4,54.1,5.2,4.1,33.4,3.2,0
761570101,Habitat Ancien,76157,Canteleu,60,21.0,13804,20880,27662,0.66,6874,11922,15428,18286,23216,25800,29860,36020,5.2,6.1,0.30,77.2,71.1,3.0,3.1,20.8,2.0,0
761570201,Beguiniere,76157,Canteleu,72,9.6,18058,24154,30678,0.52,12578,16562,19800,21984,26522,29016,32620,39682,3.2,3.7,0.25,56.4,51.7,2.5,2.1,40.2,3.5,0
761570301,Cite Verte-Zone a,76157,Canteleu,,,3768,9142,14084,1.13,0,1976,5248,7042,11094,12998,15588,19144,,46.6,0.42,69.5,,,,30.2,0.3,0
761570302,Cite Verte-Zone b,76157,Canteleu,21,68.3,4560,8648,14166,1.11,64,2907,5166,6904,10678,12690,15704,19338,302.2,30.1,0.42,74.0,,,,25.6,0.5,0
761570401,Centre Ville,76157,Canteleu,46,35.5,8550,16016,22302,0.86,3628,6846,10102,13512,18490,20856,23406,27602,7.6,9.7,0.34,57.5,52.9,3.8,0.8,41.2,1.3,0
761570501,Cite Rose-Zone a,76157,Canteleu,44,37.8,9610,15414,22098,0.81,3226,7830,10614,12892,18214,21044,23538,28164,8.7,8.9,0.34,63.1,,,,35.9,1.0,0
761570502,Cite Rose-Zone b,76157,Canteleu,25,63.4,4300,9588,15816,1.20,90,3060,6036,7948,11352,14306,17424,21222,235.8,28.9,0.41,64.7,56.2,7.4,1.1,35.1,0.2,0
762160101,Quartier Fontenelle,76216,Déville-lès-Rouen,43,32.5,9879,17362,23430,0.78,3838,7852,11456,14754,19726,21966,24796,29546,7.7,9.4,0.33,70.6,64.6,4.5,1.5,28.2,1.2,0
762160102,Quartier Georges Hebert,76216,Déville-lès-Rouen,51,23.1,12796,18700,25148,0.66,6436,11108,14198,16460,21086,23668,27320,32824,5.1,6.7,0.32,70.9,64.2,3.7,3.0,24.9,4.2,0
762160103,Les Hauts de Deville-Les-Rouen,76216,Déville-lès-Rouen,55,27.1,11420,19290,25544,0.73,4628,9998,13460,16408,21448,24395,27384,33462,7.2,8.0,0.33,70.4,64.1,4.8,1.5,27.9,1.7,0
762160104,Le Centre,76216,Déville-lès-Rouen,45,37.3,7276,16596,23746,0.99,1098,5356,9296,13551,19482,22134,25834,31590,28.8,19.3,0.40,69.1,62.0,4.5,2.6,29.3,1.6,0
762170101,Caude Cote,76217,Dieppe,64,14.5,16666,24584,36004,0.79,9964,14762,18242,21348,27506,32476,39872,54074,5.4,7.1,0.36,56.4,45.0,2.1,9.3,36.2,7.4,0
762170102,Janval Quatre Vents,76217,Dieppe,43,36.7,8302,16009,22206,0.87,2130,6692,10452,13358,18578,20992,24512,30044,14.1,13.2,0.38,55.9,48.9,4.3,2.8,41.6,2.4,0
762170103,Janval Bruyeres Ferme des Hospices,76217,Dieppe,24,57.3,3332,10392,16498,1.27,0,1608,5026,8332,13068,15610,18302,22564,,111.4,0.45,59.9,,,,39.4,0.8,0
762170104,Janval Chateau Michel Feldmann,76217,Dieppe,45,31.9,9870,16892,24098,0.84,3060,8074,11886,14352,19086,22181,25802,32096,10.5,11.2,0.37,57.3,50.2,3.4,3.7,40.0,2.7,0
762170105,Val Druel,76217,Dieppe,25,57.9,5000,10284,16763,1.14,42,3276,6070,8334,12734,15226,18436,23190,552.1,31.6,0.43,68.8,60.9,6.9,1.0,29.7,1.5,0
762170107,Saint-Pierre,76217,Dieppe,59,21.1,13796,22226,32182,0.83,7506,11656,15894,19314,25680,29434,34790,44728,6.0,8.1,0.36,52.5,43.8,2.2,6.5,41.4,6.1,0
762170108,Centre Ville Saint-Jacques,76217,Dieppe,37,38.2,7838,15442,22792,0.97,248,5684,9810,12850,17725,20960,24687,31500,127.0,25.8,0.42,54.2,45.4,4.2,4.6,42.4,3.4,0
762170109,Front de Mer Bout du Quai,76217,Dieppe,46,34.5,8990,16790,25854,1.00,1930,7044,10816,13894,20064,23818,29084,37590,19.5,17.2,0.42,48.3,40.9,3.6,3.8,45.2,6.5,0
762170110,Pollet Cite du Marin,76217,Dieppe,37,42.7,5916,14208,21722,1.11,2,3380,7896,11494,17102,20044,23958,30588,15294.0,45.6,0.44,55.4,46.0,4.9,4.5,41.8,2.8,0
762170111,Les Coteaux,76217,Dieppe,41,30.5,10634,16412,22266,0.71,4614,9052,11922,14510,18376,20810,23864,28792,6.2,7.4,0.32,58.3,53.3,3.9,1.0,40.3,1.5,0
762170112,Vieux Neuville,76217,Dieppe,,,14824,21512,28451,0.63,9652,13418,16122,18940,24298,27146,31096,36520,3.8,4.7,0.28,55.4,46.7,2.7,5.9,41.0,3.7,0
762170113,Neuville Lotissements,76217,Dieppe,51,25.3,12234,17902,25320,0.73,6800,11084,13396,16052,20864,23822,27940,34220,5.0,6.2,0.32,60.7,54.7,3.0,3.0,36.7,2.6,1
762170114,Paul Bert Puys,76217,Dieppe,52,17.3,14422,19882,28286,0.70,8740,13138,15474,17674,22944,26100,31118,38272,4.4,5.7,0.32,56.9,48.5,2.6,5.8,38.7,4.4,0
762170115,Bel Air,76217,Dieppe,32,51.5,5238,11684,19154,1.19,840,3982,7072,9582,14394,17398,20422,25122,29.9,19.8,0.41,52.2,46.5,4.6,1.0,46.3,1.6,0
762170116,Grands HLM Commerces,76217,Dieppe,26,59.3,4694,10362,16550,1.14,364,3752,5774,8090,12486,14940,18168,21874,60.1,25.2,0.41,60.7,52.9,7.3,0.5,38.7,0.6,0
762310101,Hotel de Ville,76231,Elbeuf,30,53.3,4682,11364,19046,1.26,0,2666,6138,8842,14340,17316,21200,25924,,48.6,0.45,66.5,55.4,7.7,3.4,29.9,3.6,0
